,user_id,click_article_id,click_timestamp,click_environment,click_deviceGroup,click_os,click_country,click_region,click_referrer_type
870674,154808,288440,1507895290869,4,1,17,1,7,2
870675,154808,336245,1507895320869,4,1,17,1,7,2
870686,196943,149695,1507895980027,4,3,2,1,13,1
870687,196943,157989,1507896078973,4,3,2,1,13,1
870688,196943,159196,1507896108973,4,3,2,1,13,1
870875,198262,336910,1507894459470,4,1,17,1,13,1
870876,198262,166440,1507894735248,4,1,17,1,13,1
870877,198262,50569,1507894765248,4,1,17,1,13,1
870883,27262,250043,1507894293049,4,1,17,1,25,2
870884,27262,96210,1507894323049,4,1,17,1,25,2
870902,184632,283402,1507894252189,4,1,17,1,20,6
870903,184632,159529,1507894282189,4,1,17,1,20,6
870969,27257,194923,1507894276279,4,1,17,1,17,1
870970,27257,192079,1507894306279,4,1,17,1,17,1
871018,27253,96244,1507894337465,4,1,17,1,5,2
871019,27253,57616,1507894372303,4,1,17,1,5,2
871020,27253,20691,1507894402303,4,1,17,1,5,2
871109,93277,71161,1507894400478,4,1,17,1,17,1
871110,93277,202476,1507894442504,4,1,17,1,17,1
871111,93277,162107,1507894472504,4,1,17,1,17,1
871176,167864,157375,1507894520962,4,1,17,1,25,2
871177,167864,96210,1507895682129,4,1,17,1,25,2
871178,167864,288440,1507895756732,4,1,17,1,25,2
871179,167864,20691,1507898593173,4,1,17,1,25,2
871180,167864,159196,1507898623173,4,1,17,1,25,2
871199,27232,283215,1507894371804,4,3,2,1,25,5
871200,27232,233742,1507894401804,4,3,2,1,25,5
871254,47493,145692,1507894750127,4,1,17,1,13,1
871255,47493,140926,1507894780127,4,1,17,1,13,1
871264,196463,195868,1507894421965,4,1,17,1,13,5
871265,196463,96210,1507894706861,4,1,17,1,13,1
871266,196463,348093,1507894814350,4,1,17,1,13,1
871267,196463,220204,1507896011054,4,1,17,1,13,1
871268,196463,337438,1507896205793,4,1,17,1,13,1
871269,196463,96063,1507897605051,4,1,17,1,13,1
871270,196463,337241,1507897784246,4,1,17,1,13,1
871271,196463,129478,1507898175276,4,1,17,1,13,1
871272,196463,128232,1507898905327,4,1,17,1,13,1
871273,196463,182758,1507898935327,4,1,17,1,13,1
871381,88973,237580,1507894562351,4,3,2,1,21,2
871382,88973,71161,1507894592351,4,3,2,1,21,2
871383,38954,20691,1507894623388,4,1,17,1,25,2
871384,38954,313082,1507894653388,4,1,17,1,25,2
871424,41872,71161,1507895565235,4,1,17,1,25,2
871425,41872,96210,1507895973337,4,1,17,1,25,2
871426,41872,202476,1507896067984,4,1,17,1,25,2
871427,41872,336245,1507896177145,4,1,17,1,25,1
871428,41872,277067,1507896207145,4,1,17,1,25,1
871469,196630,57616,1507894685993,4,1,17,1,21,2
871470,196630,2116,1507894818664,4,1,17,1,21,7
871471,196630,337438,1507898318863,4,1,17,1,21,1
871472,196630,313920,1507907455620,4,1,17,1,21,2
871473,196630,236566,1507907485620,4,1,17,1,21,2
871531,198213,20691,1507894589242,4,1,17,1,8,1
871532,198213,149695,1507894619242,4,1,17,1,8,1
871544,27208,271262,1507901520464,4,1,17,1,20,2
871545,27208,96210,1507901550464,4,1,17,1,20,2
871568,199914,70214,1507896724913,4,1,17,1,12,5
871569,199914,336245,1507896754913,4,1,17,1,12,5
871580,122238,71161,1507894610551,4,1,17,1,8,2
871581,122238,57616,1507894640551,4,1,17,1,8,2
871616,27195,234377,1507894680788,4,1,17,1,27,1
871617,27195,355155,1507894710788,4,1,17,1,27,1
871644,55076,300234,1507894675416,4,1,17,1,25,2
871645,55076,250043,1507894705416,4,1,17,1,25,2
871659,77149,277067,1507903713878,4,1,17,1,20,2
871660,77149,271262,1507903743878,4,1,17,1,20,2
871742,32726,237580,1507894731567,4,1,17,11,28,2
871743,32726,233842,1507894731636,4,1,17,11,28,2
871744,32726,355155,1507894844888,4,1,17,11,28,1
871745,32726,157375,1507894874888,4,1,17,11,28,1
871769,158552,57616,1507894743917,4,1,17,1,25,2
871770,158552,96210,1507895007230,4,1,17,1,25,1
871771,158552,159196,1507895037230,4,1,17,1,25,1
871774,192638,96210,1507894845208,4,3,2,1,25,2
871775,192638,96127,1507894908215,4,3,2,1,25,1
871776,192638,15653,1507894938215,4,3,2,1,25,1
871881,124660,96210,1507894930047,4,1,17,1,16,2
871882,124660,288440,1507894960047,4,1,17,1,16,2
871926,27169,202416,1507904870476,4,1,12,1,6,2
871927,27169,75962,1507904900476,4,1,12,1,6,2
871960,76511,20691,1507895391808,4,3,2,1,13,2
871961,76511,336245,1507895421808,4,3,2,1,13,2
871962,74041,71161,1507894824271,4,1,13,10,28,7
871963,74041,233842,1507894836810,4,1,13,10,28,7
871964,74041,31808,1507894866810,4,1,13,10,28,7
872023,142762,57616,1507894898459,4,1,17,1,25,2
872024,142762,20691,1507894928459,4,1,17,1,25,2
872096,72576,71161,1507894954006,4,1,12,1,16,2
872097,72576,96210,1507894984006,4,1,12,1,16,2
872276,168410,159196,1507897239141,4,1,17,1,21,2
872277,168410,271262,1507897269141,4,1,17,1,21,2
872280,108901,300234,1507895238257,4,3,20,1,24,2
872281,108901,203425,1507895268257,4,3,20,1,24,2
872282,81872,237580,1507895525667,4,1,17,1,21,2
872283,81872,57616,1507895555667,4,1,17,1,21,2
872320,182252,71161,1507895002071,4,1,17,1,16,2
872321,182252,159196,1507895032071,4,1,17,1,16,2
872468,145829,233842,1507895156148,4,1,17,1,2,2
872469,145829,96210,1507895186148,4,1,17,1,2,2
872478,27110,336245,1507906387488,4,1,17,1,27,2
872479,27110,96210,1507906417488,4,1,17,1,27,2
872485,27109,71161,1507895744792,4,1,17,1,13,1
872486,27109,284793,1507896284542,4,1,17,1,13,1
872487,27109,202476,1507896314542,4,1,17,1,13,1
872499,27106,300234,1507895404537,4,1,17,1,16,2
872500,27106,96210,1507895434537,4,1,17,1,16,2
872505,196103,218344,1507903608047,4,3,20,1,16,1
872506,196103,58580,1507903638047,4,3,20,1,16,1
872507,182253,157375,1507895616183,4,3,2,1,20,1
872508,182253,284793,1507895646183,4,3,2,1,20,1
872518,75166,284583,1507902745944,4,1,17,1,21,2
872519,75166,157375,1507902822586,4,1,17,1,21,2
872520,75166,271262,1507902852586,4,1,17,1,21,2
872523,154027,332198,1507895218489,4,1,17,1,21,2
872524,154027,20691,1507897422623,4,1,17,1,21,2
872525,154027,96210,1507897452623,4,1,17,1,21,2
872526,73411,237580,1507895169962,4,3,20,1,12,2
872527,73411,71161,1507895199962,4,3,20,1,12,2
872536,189726,202476,1507895312239,2,4,2,1,21,2
872537,189726,237580,1507895523773,2,4,2,1,21,2
872538,189726,236266,1507895685860,2,4,2,1,21,2
872539,189726,250043,1507895703187,2,4,2,1,21,2
872540,189726,58556,1507895733187,2,4,2,1,21,2
872546,74337,57616,1507895199759,4,1,17,1,8,2
872547,74337,313920,1507895229759,4,1,17,1,8,2
872644,167301,234291,1507895824791,4,1,17,1,21,1
872645,167301,220204,1507896545109,4,1,17,1,21,1
872646,167301,233742,1507896575109,4,1,17,1,21,1
872649,160675,358033,1507895337197,4,1,17,1,12,1
872650,160675,71161,1507895372307,4,1,17,1,12,1
872651,160675,107077,1507895402307,4,1,17,1,12,1
872686,129643,237580,1507895184778,4,4,2,1,5,2
872687,129643,235468,1507895301690,4,4,2,1,5,1
872688,129643,286077,1507895331690,4,4,2,1,5,1
872774,54774,271262,1507900996597,4,1,17,1,21,2
872775,54774,236610,1507920904087,4,1,17,1,21,2
872776,54774,20691,1507920934087,4,1,17,1,21,2
872814,199322,96210,1507895998424,4,1,17,1,9,2
872815,199322,336245,1507896028424,4,1,17,1,9,2
872816,41818,288440,1507897881171,4,1,17,1,24,2
872817,41818,113970,1507898084009,4,1,17,1,24,1
872818,41818,96210,1507898114009,4,1,17,1,24,1
872847,143530,336245,1507913928624,4,1,17,1,25,2
872848,143530,38625,1507913958624,4,1,17,1,25,2
872894,193873,284773,1507917427413,4,1,17,1,18,2
872895,193873,236596,1507919840892,4,1,17,1,18,2
872896,193873,236610,1507919870892,4,1,17,1,18,2
873002,149942,336245,1507895463460,4,1,17,1,26,1
873003,149942,304705,1507895493460,4,1,17,1,26,1
873082,27057,96210,1507895745857,4,1,17,1,20,2
873083,27057,336245,1507895784169,4,1,17,1,20,2
873084,27057,288440,1507895814169,4,1,17,1,20,2
873161,117990,96210,1507898162504,4,1,17,1,20,2
873162,117990,163022,1507902711437,4,1,17,1,20,5
873163,117990,236610,1507902741437,4,1,17,1,20,5
873181,185327,286077,1507895521131,4,1,17,1,25,1
873182,185327,284583,1507895551131,4,1,17,1,25,1
873268,89628,96210,1507895760350,4,3,2,1,25,2
873269,89628,336245,1507895790350,4,3,2,1,25,2
873272,187769,107282,1507895576602,4,1,17,1,24,5
873273,187769,226460,1507895606602,4,1,17,1,24,5
873323,199216,96210,1507908537442,4,1,17,1,24,2
873324,199216,36705,1507908567442,4,1,17,1,24,2
873342,27030,336245,1507896125960,4,3,20,1,10,1
873343,27030,110970,1507896285292,4,3,20,1,10,1
873344,27030,50569,1507896315292,4,3,20,1,10,1
873428,27021,284583,1507895838339,4,1,17,1,13,1
873429,27021,57616,1507895868339,4,1,17,1,13,1
873430,180511,332198,1507895723016,4,1,17,1,20,2
873431,180511,20691,1507895753016,4,1,17,1,20,2
873443,147671,237580,1507895684562,4,1,13,1,21,2
873444,147671,233742,1507895714562,4,1,13,1,21,2
873482,189994,96210,1507896583507,4,3,2,1,21,1
873483,189994,32088,1507896613507,4,3,2,1,21,1
873560,168353,96210,1507895910286,4,1,17,1,8,2
873561,168353,20691,1507899398453,4,1,17,1,8,2
873562,168353,271262,1507901497014,4,1,17,1,8,2
873563,168353,336245,1507901527014,4,1,17,1,8,2
873658,130622,124679,1507895833974,4,1,17,1,15,5
873659,130622,123559,1507895863974,4,1,17,1,15,5
873757,121762,288440,1507897065875,4,1,17,1,25,2
873758,121762,96210,1507897095875,4,1,17,1,25,2
873785,166744,225010,1507916596595,4,1,17,1,21,2
873786,166744,65991,1507916626595,4,1,17,1,21,2
873868,26976,332198,1507896111608,4,1,17,1,21,2
873869,26976,234192,1507896245234,4,1,17,1,21,5
873870,26976,236026,1507896251725,4,1,17,1,21,5
873871,26976,234377,1507896281725,4,1,17,1,21,5
873910,26970,284583,1507899699582,4,1,17,1,7,2
873911,26970,157375,1507899729582,4,1,17,1,7,2
873947,199410,336245,1507897196966,4,1,17,1,25,2
873948,199410,96210,1507897286886,4,1,17,1,25,2
873949,199410,288440,1507897316886,4,1,17,1,25,2
873963,192024,300234,1507896140320,2,4,2,1,21,2
873964,192024,205873,1507896170320,2,4,2,1,21,2
873970,26965,74722,1507896062932,4,3,2,1,20,4
873971,26965,270719,1507896092932,4,3,2,1,20,4
874033,198484,20691,1507896367262,4,1,17,1,5,2
874034,198484,96210,1507896503229,4,1,17,1,5,2
874035,198484,58556,1507896533229,4,1,17,1,5,2
874082,56265,300234,1507896110524,4,1,17,1,20,2
874083,56265,159196,1507896140524,4,1,17,1,20,2
874117,167150,20691,1507896200922,4,1,17,1,25,2
874118,167150,336245,1507896230922,4,1,17,1,25,2
874143,108523,250043,1507896166467,4,3,2,1,16,2
874144,108523,96210,1507896196467,4,3,2,1,16,2
874334,120144,20691,1507896338333,4,1,17,1,5,2
874335,120144,336245,1507900625218,4,1,17,1,5,2
874336,120144,271262,1507900655218,4,1,17,1,5,2
874337,58985,70731,1507896931480,4,1,17,1,20,1
874338,58985,62549,1507896961480,4,1,17,1,20,1
874401,62941,202476,1507896319207,4,3,2,1,8,1
874402,62941,233842,1507896387234,4,3,2,1,8,1
874403,62941,96210,1507896620241,4,3,2,1,8,1
874404,62941,142158,1507896650241,4,3,2,1,8,1
874506,34922,75962,1507904264378,4,1,17,1,13,1
874507,34922,314248,1507915669415,4,1,17,1,13,1
874508,34922,206778,1507933266368,4,1,17,1,13,1
874509,34922,336245,1507934837761,4,1,17,1,13,1
874510,34922,245041,1507934958571,4,1,17,1,13,1
874511,34922,263332,1507935114159,4,1,17,1,13,1
874512,34922,16087,1507935135574,4,1,17,1,13,1
874513,34922,119600,1507935165574,4,1,17,1,13,1
874517,172582,235468,1507896433945,4,1,17,1,17,1
874518,172582,144912,1507896498895,4,1,17,1,17,1
874519,172582,183020,1507896730784,4,1,17,1,17,1
874520,172582,4568,1507896779029,4,1,17,1,17,1
874521,172582,183176,1507896809029,4,1,17,1,17,1
874546,184555,96210,1507896508299,4,1,17,1,20,2
874547,184555,42148,1507896538299,4,1,17,1,20,2
874721,183238,61616,1507896689580,4,1,17,1,13,1
874722,183238,284583,1507896719580,4,1,17,1,13,1
874810,121962,194923,1507896532666,4,1,17,1,18,5
874811,121962,283402,1507896976307,4,1,17,1,18,5
874812,121962,96210,1507897006307,4,1,17,1,18,5
874902,195705,74666,1507899457569,4,1,17,1,8,1
874903,195705,36394,1507899554315,4,1,17,1,8,1
874904,195705,74628,1507899589046,4,1,17,1,8,1
874905,195705,74569,1507899642157,4,1,17,1,8,1
874906,195705,157732,1507899706896,4,1,17,1,8,1
874907,195705,57616,1507899762454,4,1,17,1,8,1
874908,195705,74640,1507899838593,4,1,17,1,8,1
874909,195705,76069,1507899851822,4,1,17,1,8,1
874910,195705,74359,1507899914313,4,1,17,1,8,1
874911,195705,75808,1507900058636,4,1,17,1,8,1
874912,195705,74626,1507900097388,4,1,17,1,8,1
874913,195705,20691,1507900208482,4,1,17,1,8,1
874914,195705,327252,1507900211241,4,1,17,1,8,1
874915,195705,74586,1507900396603,4,1,17,1,8,1
874916,195705,76045,1507900426603,4,1,17,1,8,1
874931,189563,58556,1507896734331,4,4,20,1,21,2
874932,189563,96210,1507896773352,4,4,20,1,21,2
874933,189563,288440,1507896803352,4,4,20,1,21,2
874950,26883,236610,1507917185090,4,1,17,1,16,2
874951,26883,336245,1507917279512,4,1,17,1,16,2
874952,26883,96210,1507917309512,4,1,17,1,16,2
875018,61039,96210,1507897031212,4,1,17,10,28,2
875019,61039,288440,1507897061212,4,1,17,10,28,2
875077,109359,157375,1507896825934,2,4,2,1,13,2
875078,109359,233842,1507896855934,2,4,2,1,13,2
875089,26873,157375,1507899514633,4,1,17,1,21,2
875090,26873,271262,1507899544633,4,1,17,1,21,2
875237,177304,233842,1507897020529,4,1,17,1,21,2
875238,177304,57616,1507897050529,4,1,17,1,21,2
875269,169525,47854,1507898767264,4,1,17,1,25,7
875270,169525,75962,1507898797264,4,1,17,1,25,7
875371,153576,237580,1507897687654,4,1,17,10,28,2
875372,153576,159196,1507898021175,4,1,17,10,28,2
875373,153576,337441,1507898051175,4,1,17,10,28,2
875385,164949,300234,1507899453709,4,1,17,1,24,2
875386,164949,250043,1507899483709,4,1,17,1,24,2
875387,26847,202476,1507898328435,4,1,17,1,21,2
875388,26847,271262,1507898358435,4,1,17,1,21,2
875663,26821,157375,1507904428417,4,1,17,3,28,2
875664,26821,300234,1507904458417,4,1,17,3,28,2
875764,26807,304374,1507897264278,4,1,17,1,26,1
875765,26807,304705,1507897300422,4,1,17,1,26,1
875766,26807,304040,1507897330422,4,1,17,1,26,1
875804,166638,20691,1507897944502,4,1,17,1,13,2
875805,166638,288440,1507898204476,4,1,17,1,13,2
875806,166638,96210,1507898234476,4,1,17,1,13,2
876021,26784,336245,1507897542353,4,3,20,1,14,1
876022,26784,20691,1507897637635,4,3,20,1,14,1
876023,26784,96210,1507897667635,4,3,20,1,14,1
876074,182527,331033,1508162648483,4,1,17,1,13,1
876075,182527,42567,1508162678483,4,1,17,1,13,1
876159,26774,332198,1507898574534,4,1,17,1,25,2
876160,26774,96210,1507898909633,4,1,17,1,25,2
876161,26774,285045,1507898939633,4,1,17,1,25,2
876195,117759,57616,1507899989298,4,1,17,1,22,2
876196,117759,332198,1507900019298,4,1,17,1,22,2
876247,26763,202476,1507897631564,4,4,20,1,21,1
876248,26763,236266,1507897661564,4,4,20,1,21,1
876272,178365,157375,1507897576608,4,1,17,1,13,2
876273,178365,250043,1507897606608,4,1,17,1,13,2
876297,118297,332198,1507897619496,4,1,17,1,8,2
876298,118297,284583,1507897649496,4,1,17,1,8,2
876354,165506,237580,1507897656948,4,3,20,1,21,2
876355,165506,96210,1507897968521,4,3,20,1,21,2
876356,165506,288440,1507898110222,4,3,20,1,21,2
876357,165506,288435,1507898140222,4,3,20,1,21,2
876358,184177,57616,1507897869583,4,1,17,1,11,2
876359,184177,332198,1507897954047,4,1,17,1,11,2
876360,184177,20691,1507897984047,4,1,17,1,11,2
876414,80618,277067,1507899657597,4,1,17,1,25,2
876415,80618,284583,1507899994451,4,1,17,1,25,2
876416,80618,336245,1507900562431,4,1,17,1,25,2
876417,80618,20691,1507902529298,4,1,17,1,25,2
876418,80618,288440,1507902559298,4,1,17,1,25,2
876423,143312,300234,1507898303555,4,1,17,1,13,2
876424,143312,284793,1507898373229,4,1,17,1,13,1
876425,143312,96210,1507898403229,4,1,17,1,13,1
876513,169537,284583,1507897904220,4,1,17,1,25,2
876514,169537,57616,1507897934220,4,1,17,1,25,2
876573,26722,237580,1507897788180,4,1,17,1,21,2
876574,26722,284583,1507897818180,4,1,17,1,21,2
876593,83752,58580,1507909956385,4,1,17,1,25,2
876594,83752,271262,1507909986385,4,1,17,1,25,2
876784,165764,236566,1507915131745,4,1,17,1,21,2
876785,165764,209814,1507915161745,4,1,17,1,21,2
876813,26698,237580,1507898185495,4,1,17,1,13,2
876814,26698,159196,1507898215495,4,1,17,1,13,2
876905,196992,237580,1507898024153,4,1,17,1,25,2
876906,196992,57616,1507898081289,4,1,17,1,25,2
876907,196992,159196,1507901570047,4,1,17,1,25,2
876908,196992,283764,1507901600047,4,1,17,1,25,2
876916,141515,58556,1507898415346,4,3,2,1,9,2
876917,141515,96210,1507898773922,4,3,2,1,9,2
876918,141515,336245,1507898803922,4,3,2,1,9,2
876941,57695,337441,1507898383572,4,3,2,1,21,1
876942,57695,3404,1507898413572,4,3,2,1,21,1
877084,94426,96210,1507898253131,4,3,20,1,16,2
877085,94426,284793,1507898394673,4,3,20,1,16,1
877086,94426,223947,1507898608518,4,3,20,1,16,5
877087,94426,218331,1507898638518,4,3,20,1,16,5
877107,156673,20691,1507899126580,4,1,17,1,2,2
877108,156673,336245,1507899196501,4,1,17,1,2,2
877109,156673,96210,1507899198029,4,1,17,1,2,2
877110,156673,288440,1507899228029,4,1,17,1,2,2
877192,178266,57616,1507898417165,4,1,17,1,13,2
877193,178266,271262,1507910147583,4,1,17,1,13,2
877194,178266,96210,1507910177583,4,1,17,1,13,2
877360,156072,145169,1507904603521,4,1,17,1,9,2
877361,156072,313920,1507910242695,4,1,17,1,9,2
877362,156072,157043,1507910272695,4,1,17,1,9,2
877363,170178,133275,1507904484289,4,1,17,1,8,5
877364,170178,58580,1507904514289,4,1,17,1,8,5
877367,26651,237580,1507898337921,4,1,12,1,21,7
877368,26651,157375,1507898367921,4,1,12,1,21,7
877372,47290,202476,1507904263639,4,1,17,1,21,2
877373,47290,20691,1507904293639,4,1,17,1,21,2
877406,26647,20691,1507898484211,4,1,17,1,21,2
877407,26647,288440,1507898524800,4,1,17,1,21,2
877408,26647,96210,1507898550394,4,1,17,1,21,2
877409,26647,336245,1507898580394,4,1,17,1,21,2
877427,26644,157375,1507898432378,4,1,17,1,1,2
877428,26644,336245,1507898462378,4,1,17,1,1,2
877434,166324,57616,1507898474440,4,1,17,1,19,2
877435,166324,332198,1507898504440,4,1,17,1,19,2
877498,78687,211723,1507898437901,4,1,17,1,14,5
877499,78687,212050,1507898467901,4,1,17,1,14,5
877578,26632,288440,1507898729631,4,3,20,1,20,2
877579,26632,271185,1507898759631,4,3,20,1,20,2
877657,162648,271262,1507904575307,4,1,17,1,10,2
877658,162648,75962,1507904605307,4,1,17,1,10,2
877761,26612,75962,1507899697227,4,1,17,5,28,1
877762,26612,149695,1507899727227,4,1,17,5,28,1
877776,26608,96210,1507898979194,4,3,2,1,13,2
877777,26608,288440,1507899009194,4,3,2,1,13,2
877833,26601,96210,1507898979983,4,1,17,1,24,2
877834,26601,20691,1507899009983,4,1,17,1,24,2
877841,77032,20691,1507898855280,4,1,17,1,24,2
877842,77032,336245,1507898885280,4,1,17,1,24,2
877886,52211,300234,1507898781863,4,1,17,1,24,2
877887,52211,96210,1507900721666,4,1,17,1,24,2
877888,52211,20691,1507900849028,4,1,17,1,24,2
877889,52211,271262,1507900879028,4,1,17,1,24,2
877907,166876,157375,1507898745251,4,3,2,1,21,2
877908,166876,237580,1507899089607,4,3,2,1,21,2
877909,166876,236428,1507899190026,4,3,2,1,21,1
877910,166876,314196,1507899379468,4,3,2,1,21,1
877911,166876,159529,1507899550037,4,3,2,1,21,1
877912,166876,265994,1507900003339,4,3,2,1,21,1
877913,166876,336245,1507900242929,4,3,2,1,21,2
877914,166876,316300,1507900272929,4,3,2,1,21,2
877931,143852,277067,1507900416784,4,1,17,1,13,2
877932,143852,284583,1507900446784,4,1,17,1,13,2
877948,173639,300234,1507898892865,4,1,17,1,5,2
877949,173639,250043,1507899176951,4,1,17,1,5,2
877950,173639,159529,1507899206951,4,1,17,1,5,2
877964,26585,48121,1507899004387,4,1,17,1,6,1
877965,26585,47794,1507899034387,4,1,17,1,6,1
878025,132610,348089,1507898810045,4,1,17,1,13,5
878026,132610,348109,1507898840045,4,1,17,1,13,5
878076,133710,237580,1507898943412,4,3,2,1,21,2
878077,133710,57616,1507899449907,4,3,2,1,21,2
878078,133710,20691,1507900139671,4,3,2,1,21,2
878079,133710,96210,1507900169671,4,3,2,1,21,2
878124,185480,283764,1507903043342,4,1,17,1,5,4
878125,185480,202476,1507903073342,4,1,17,1,5,4
878157,51361,236266,1507901197875,4,3,2,1,25,1
878158,51361,283437,1507901268064,4,3,2,1,25,1
878159,51361,284793,1507901311084,4,3,2,1,25,1
878160,51361,321078,1507901341084,4,3,2,1,25,1
878272,26559,84159,1507898991634,4,1,17,1,7,5
878273,26559,84892,1507899237800,4,1,17,1,7,1
878274,26559,74722,1507899842663,4,1,17,1,7,4
878275,26559,283402,1507899872663,4,1,17,1,7,4
878320,198410,237580,1507899085732,4,1,17,1,21,2
878321,198410,300234,1507899204544,4,1,17,1,21,2
878322,198410,271262,1507903971100,4,1,17,1,21,2
878323,198410,58580,1507904001100,4,1,17,1,21,2
878471,170413,271262,1507901851841,4,1,17,1,8,2
878472,170413,300884,1507901881841,4,1,17,1,8,2
878515,160307,288440,1507899831601,4,1,17,1,21,2
878516,160307,20691,1507899860861,4,1,17,1,21,1
878517,160307,136173,1507899920628,4,1,17,1,21,1
878518,160307,96210,1507899968314,4,1,17,1,21,2
878519,160307,336245,1507899998314,4,1,17,1,21,2
878572,26528,157375,1507899388504,2,4,2,1,8,2
878573,26528,73361,1507899418504,2,4,2,1,8,2
878626,169002,237580,1507899332167,4,1,17,1,8,2
878627,169002,300234,1507899362167,4,1,17,1,8,2
878654,163523,271262,1507902101150,4,1,17,1,21,2
878655,163523,42540,1507902131150,4,1,17,1,21,2
878709,170147,202416,1507908072864,4,1,17,1,9,2
878710,170147,225010,1507908102864,4,1,17,1,9,2
878825,179042,96210,1507899469667,4,1,17,1,9,1
878826,179042,95492,1507899499667,4,1,17,1,9,1
